id,name,priority,who,time,status
T7098,Aperiam ullam praesentium quos blanditiis vero,COULD,Joe,10,DONE
T7099,Quas a facere quis dolor laboriosam,WISH,Natasha,15,DONE
T7100,Nisi dignissimos error molestias,SHOULD,Mike,7,TODO
T7101,Perferendis reiciendis enim quae quisquam,MUST,Natasha,15,DONE
T7102,Odit maxime voluptate assumenda repellendus neque sapiente maiores,WISH,Joe,10,TODO
T7103,Nam blanditiis a labore officiis incidunt provident,WISH,Natasha,7,DOING
T7104,Quidem magnam ab quo soluta inventore facilis vel,SHOULD,Joe,2,TODO
T7105,Possimus nam,WISH,Natasha,15,DONE
T7106,Accusantium labore voluptatibus iusto,SHOULD,Joe,7,DONE
T7107,Impedit laborum quos facilis,MUST,Joe,10,TODO
T7108,Ipsa dolores,MUST,Joe,10,TODO
T7109,Hic ad accusamus dignissimos natus,COULD,Joe,10,TODO
T7110,Nam sit,WISH,Joe,2,DOING
T7111,Ipsum nesciunt sed,WISH,Mike,15,TODO
T7112,Laudantium enim ab omnis expedita,WISH,Natasha,10,DONE
T7113,Qui aliquid molestias quisquam magnam provident veniam provident quisquam atque,SHOULD,Mike,2,DOING
T7114,Pariatur rem tempore quisquam quod adipisci dolore architecto blanditiis atque,SHOULD,Natasha,4,DONE
T7115,Corporis corporis,WISH,Natasha,10,DONE
T7116,Amet enim id pariatur aut impedit,COULD,Mike,10,DONE
T7117,Libero placeat ut necessitatibus recusandae temporibus veritatis,COULD,Natasha,10,DONE
T7118,Cupiditate sed tenetur nemo,WISH,Joe,2,DONE
T7119,Facere quo totam recusandae natus natus,SHOULD,Joe,10,TODO
T7120,Sed pariatur soluta soluta explicabo,MUST,Mike,10,DONE
T7121,Veritatis magnam expedita consequatur quam,MUST,Joe,2,DONE
T7122,Incidunt sequi ut praesentium iste eius explicabo minima,COULD,Natasha,1,TODO
T7123,Consectetur quos delectus praesentium eos officiis,WISH,Natasha,1,DONE
T7124,Dolores ut nemo ut perferendis,MUST,Joe,10,TODO
T7125,Deserunt est ipsum amet excepturi fuga,COULD,Mike,7,DONE
T7126,Amet earum nulla,COULD,Natasha,15,DOING
T7127,Delectus ab aperiam impedit hic,COULD,Joe,10,DONE
T7128,Quaerat,SHOULD,Mike,10,DONE
T7129,Id ab optio quas,COULD,Joe,15,TODO
T7130,Cumque repellat saepe dolor eius,COULD,Natasha,15,DONE
T7131,Suscipit architecto voluptatum quia,MUST,Joe,2,TODO
T7132,Aliquid ex sunt laboriosam molestiae voluptatem,SHOULD,Joe,15,DONE
T7133,Eligendi asperiores officiis sit necessitatibus temporibus architecto voluptatibus repellendus,WISH,Joe,10,DONE
T7134,Illo asperiores perspiciatis delectus,SHOULD,Natasha,10,DONE
T7135,At beatae facilis officia iure odio rem culpa hic,COULD,Joe,1,DOING
T7136,Praesentium quo,SHOULD,Mike,2,DONE
T7137,Officia delectus commodi nesciunt laudantium odio ipsam placeat,SHOULD,Mike,1,DONE
T7138,Odit magni reprehenderit atque fugiat modi beatae cum ea facilis,MUST,Natasha,15,DOING
T7139,Voluptatum cupiditate ipsam,SHOULD,Natasha,15,DONE
T7140,Praesentium similique qui veritatis nulla,WISH,Joe,2,DONE
T7141,Quia maxime maxime quis qui,COULD,Joe,1,DONE
T7142,Unde deserunt ratione rerum veniam nesciunt,WISH,Joe,10,DONE
T7143,Tempore aspernatur fugiat ut itaque provident sit animi atque,WISH,Natasha,1,DONE
T7144,Rerum,WISH,Natasha,10,TODO
T7145,Quis praesentium tempore quis,WISH,Natasha,10,TODO
T7146,Nam quibusdam ipsam iste dolorum,COULD,Natasha,10,TODO
T7147,Fugiat ratione eveniet nam,MUST,Natasha,10,DONE
T7148,Quam iure dignissimos natus aperiam provident,WISH,Natasha,2,DONE
T7149,Nesciunt cum quidem cum cupiditate,COULD,Natasha,15,DOING
T7150,Nam corrupti impedit,COULD,Mike,1,DONE
T7151,Itaque nesciunt enim,COULD,Natasha,7,TODO
T7152,Adipisci cupiditate,WISH,Mike,10,DONE
T7153,Enim cum totam,MUST,Joe,1,DONE
T7154,Perspiciatis dolores nemo cupiditate velit sunt recusandae ad totam,WISH,Joe,10,DONE
T7155,Occaecati est doloremque labore quidem,WISH,Joe,1,DONE
T7156,Accusantium,COULD,Mike,2,TODO
T7157,Dignissimos voluptas corporis alias non quaerat repellendus odit,COULD,Joe,7,DONE
T7158,Praesentium iste repellat distinctio at,SHOULD,Mike,10,DONE
T7159,Quia sapiente velit amet at,WISH,Natasha,2,DONE
T7160,Ea fugiat asperiores recusandae cum excepturi nam nostrum molestiae,WISH,Mike,10,DONE
T7161,Voluptatem voluptate aspernatur eligendi,COULD,Natasha,2,DONE
T7162,Corrupti temporibus nemo doloribus,WISH,Joe,2,DONE
T7163,Eligendi delectus modi mollitia doloremque quibusdam,COULD,Joe,15,DONE
T7164,Magnam ab eaque modi incidunt molestiae vero quae,COULD,Mike,10,DONE
T7165,Quas necessitatibus cumque,COULD,Mike,1,DONE
T7166,Saepe reiciendis ullam,COULD,Joe,1,DONE
T7167,Perspiciatis maxime quia eos est perferendis ad illum quia,COULD,Joe,7,TODO
T7168,Asperiores quos iusto quasi rem magni aliquid magnam,COULD,Natasha,10,DONE
T7169,Suscipit explicabo dolorum optio molestias alias,WISH,Mike,1,DONE
T7170,Sed modi odit vitae reprehenderit,MUST,Mike,2,DOING
T7171,Provident eveniet omnis quia,SHOULD,Natasha,4,DONE
T7172,Perspiciatis voluptatem,COULD,Natasha,10,DONE
T7173,Doloribus quia fuga,COULD,Mike,7,DONE
T7174,Eum soluta illum sunt expedita accusantium quas rem nulla,WISH,Natasha,15,DONE
T7175,Perspiciatis fuga dicta rerum ut aliquam,COULD,Mike,15,DONE
T7176,Debitis voluptas itaque maiores,COULD,Mike,15,DONE
T7177,Suscipit quibusdam recusandae enim tenetur,WISH,Mike,1,TODO
T7178,Provident ducimus ex,WISH,Joe,2,DONE
T7179,Ipsum voluptatem vel provident repellendus,WISH,Natasha,15,TODO
T7180,Officia quibusdam quam voluptate provident non ipsa delectus animi voluptatem,COULD,Joe,10,DONE
T7181,Iure quo distinctio odit expedita voluptatibus alias esse temporibus,COULD,Natasha,1,DONE
T7182,Quas consequatur adipisci atque nulla delectus,MUST,Mike,15,DONE
T7183,Maiores vero quas debitis,SHOULD,Joe,1,DONE
T7184,Sit consectetur eius voluptatem,COULD,Joe,10,DONE
T7185,Hic voluptas corrupti quia voluptatibus illo,WISH,Joe,2,TODO
T7186,Veritatis sapiente fugiat,COULD,Natasha,10,TODO
T7187,Soluta sed enim fuga nemo esse quos voluptates quos,COULD,Joe,4,DONE
T7188,Eos,COULD,Joe,7,TODO
T7189,Ab voluptas architecto vitae magni rem error tenetur sequi,WISH,Joe,1,DONE
T7190,Sed fuga quasi,SHOULD,Natasha,15,DONE
T7191,Aperiam perspiciatis quas numquam pariatur doloribus odio,WISH,Joe,15,DONE
T7192,Laborum sequi omnis amet doloribus,SHOULD,Mike,10,DONE
T7193,Magnam minima eaque expedita voluptate,COULD,Joe,2,TODO
T7194,Minima laudantium,COULD,Natasha,10,DONE
T7195,Fugit modi dicta et dolorem ducimus dolorem,COULD,Joe,15,DONE
T7196,Nihil perferendis,MUST,Natasha,2,TODO
T7197,Dolores saepe quas error,SHOULD,Joe,15,DONE
T7198,Earum ratione fugit,SHOULD,Natasha,1,DONE
T7199,Sequi maxime non molestias quos cumque exercitationem deserunt,COULD,Joe,1,TODO
T7200,Similique autem animi ratione quo eos adipisci distinctio,COULD,Mike,2,TODO
T7201,Asperiores nesciunt voluptas ex reiciendis fuga nesciunt placeat expedita,SHOULD,Mike,7,TODO
T7202,Et accusamus aperiam,WISH,Joe,15,DONE
T7203,Tenetur accusantium vel explicabo nam ipsam facilis,WISH,Natasha,1,DONE
T7204,Explicabo temporibus architecto rem deserunt,MUST,Joe,10,DONE
T7205,Debitis inventore tempora doloremque,SHOULD,Natasha,7,DONE
T7206,Ratione non,SHOULD,Joe,15,TODO
T7207,Numquam quaerat molestias minus ipsa dolorum,COULD,Mike,1,DONE
T7208,Aut mollitia maxime modi excepturi,COULD,Joe,1,TODO
T7209,Odit facilis cumque,COULD,Natasha,10,DONE
T7210,Qui earum vitae,WISH,Mike,1,DONE
T7211,Iusto ex vel eligendi,COULD,Joe,2,DONE
T7212,Doloremque dolores debitis illo sapiente,COULD,Mike,15,TODO
T7213,Voluptas quas ducimus porro perferendis laboriosam quaerat deleniti voluptates,WISH,Joe,10,TODO
T7214,Quam itaque saepe architecto,WISH,Natasha,10,TODO
T7215,Cumque nulla similique quaerat qui,COULD,Joe,2,TODO
T7216,Rem asperiores quo ducimus est quam porro,COULD,Natasha,7,TODO
T7217,Libero quaerat corporis,WISH,Joe,2,TODO
T7218,Est hic nisi,COULD,Natasha,2,DONE
T7219,Sapiente magnam molestias laudantium ea,SHOULD,Joe,2,TODO
T7220,Minus sequi adipisci consectetur neque dolores,MUST,Mike,2,TODO
T7221,Illo eveniet exercitationem nihil,WISH,Joe,15,TODO
T7222,Nemo unde fugiat,WISH,Joe,1,DONE
T7223,Quaerat officia dignissimos facere harum molestiae,SHOULD,Joe,10,DONE
T7224,Voluptate dolor vel sapiente,WISH,Joe,10,DONE
T7225,Magnam aliquam nemo reprehenderit voluptate eos voluptate excepturi nemo,MUST,Mike,15,TODO
T7226,Vero quasi quidem,COULD,Natasha,10,DONE
T7227,Rerum soluta beatae cumque aperiam,COULD,Natasha,1,DONE
T7228,Beatae vel,SHOULD,Joe,4,DONE
T7229,Aspernatur dolores magni minus error,SHOULD,Natasha,10,DOING
T7230,Ea quas nobis nemo,MUST,Joe,2,DONE
T7231,Molestias odio voluptatibus,MUST,Mike,15,DOING
T7232,Aspernatur perspiciatis enim aspernatur cumque,SHOULD,Natasha,2,TODO
T7233,Doloremque cum ut occaecati,COULD,Joe,7,DONE
T7234,Delectus soluta excepturi sit,COULD,Joe,1,DONE
T7235,In repudiandae officiis hic,COULD,Joe,10,TODO
T7236,Pariatur repudiandae aperiam dolor expedita consequatur consequatur laborum,COULD,Joe,10,DONE
T7237,Incidunt est inventore,WISH,Joe,1,DONE
T7238,Eveniet autem laborum dolore consequatur cupiditate repellendus reprehenderit dolorem quisquam,SHOULD,Joe,7,DONE
T7239,Architecto harum dolore id suscipit accusantium provident non eius quos distinctio,SHOULD,Joe,1,DONE
T7240,Numquam quasi debitis illum,COULD,Joe,10,DONE
T7241,Nulla et tempore culpa,MUST,Natasha,2,DONE
T7242,Fuga minus iure magni,MUST,Natasha,10,DONE
T7243,Iusto fugiat totam,SHOULD,Natasha,1,DONE
T7244,Sunt illum dolorem error asperiores numquam,MUST,Natasha,1,TODO
T7245,Neque sint temporibus quod dolor voluptatibus,SHOULD,Joe,10,DOING
T7246,Suscipit nam,SHOULD,Joe,10,DONE
T7247,Quisquam modi tempora provident,WISH,Natasha,10,TODO
T7248,Culpa illum repellendus voluptatem non,COULD,Natasha,10,TODO
T7249,Quam soluta quod aut veniam earum,COULD,Natasha,1,DONE
T7250,Ipsam quidem iure,WISH,Joe,4,DONE
T7251,Est magni similique cumque corrupti consequuntur nihil perferendis,SHOULD,Mike,1,DONE
T7252,Eaque quibusdam iusto,SHOULD,Natasha,10,TODO
T7253,Suscipit ut libero pariatur,COULD,Natasha,2,DONE
T7254,Qui eveniet suscipit numquam placeat,COULD,Joe,10,DONE
T7255,Sunt iusto hic corporis harum voluptates sunt velit sit voluptatem,MUST,Joe,10,DONE
T7256,Architecto expedita atque quidem maiores,COULD,Natasha,7,DONE
T7257,Optio autem,WISH,Joe,1,DONE
T7258,Mollitia ducimus harum saepe labore,SHOULD,Natasha,15,DONE
T7259,Excepturi est corrupti eum,COULD,Joe,7,TODO
T7260,Ad cumque optio quo quam aliquam est voluptate,SHOULD,Mike,10,DONE
T7261,Est veniam porro,MUST,Joe,1,DONE
T7262,Esse voluptates voluptatem earum,COULD,Mike,1,DONE
T7263,Quos dolores aperiam maxime dicta necessitatibus numquam provident,COULD,Natasha,2,TODO
T7264,Aperiam earum amet consectetur,COULD,Natasha,2,TODO
T7265,Ullam voluptas nulla deleniti itaque facilis,COULD,Joe,10,DONE
T7266,Dolor quibusdam dicta ducimus voluptatum libero nobis et,WISH,Mike,10,TODO
T7267,Et blanditiis nulla eos doloribus,WISH,Mike,15,DONE
T7268,Consequatur,COULD,Joe,3,TODO
T7269,Cupiditate possimus aliquid,WISH,Natasha,10,DONE
T7270,Sapiente cupiditate quia repudiandae qui ea itaque cum consectetur nisi,WISH,Joe,7,DONE
T7271,Voluptatibus quisquam error,WISH,Natasha,10,DONE
T7272,Sapiente,WISH,Joe,1,DONE
T7273,Aut possimus id,MUST,Joe,15,TODO
T7274,Sapiente eum officia reiciendis,COULD,Natasha,1,DONE
T7275,Esse ea dolorum,WISH,Natasha,1,DOING
T7276,Quis consectetur pariatur necessitatibus laboriosam,WISH,Mike,1,DONE
T7277,Fugiat quae sequi sunt eaque aliquam autem,WISH,Natasha,1,DONE
T7278,Sit id ratione quidem,MUST,Mike,15,DONE
T7279,Fuga consequatur perspiciatis officia,COULD,Mike,2,DONE
T7280,Ipsa reprehenderit numquam facilis distinctio ratione aperiam rem,COULD,Mike,1,TODO
T7281,Possimus animi voluptates quis magni dolorum ducimus,COULD,Mike,10,DONE
T7282,Recusandae numquam magnam molestiae expedita reiciendis,COULD,Natasha,2,TODO
T7283,Quod ratione consectetur consequatur repellat deleniti cumque hic eius provident,COULD,Natasha,10,DONE
T7284,Deleniti ullam eligendi,COULD,Natasha,10,DONE
T7285,Odit tempora saepe,WISH,Natasha,10,DONE
T7286,Odio delectus alias beatae id nemo quidem pariatur reiciendis eaque,MUST,Joe,10,DONE
T7287,Delectus accusantium tempore vitae cum iure numquam consectetur,COULD,Joe,1,TODO
T7288,Assumenda repellat accusantium numquam,COULD,Joe,7,DONE
T7289,Corrupti sequi nemo,SHOULD,Joe,15,DOING
T7290,Cupiditate reprehenderit voluptates vero praesentium facere numquam,COULD,Joe,2,DOING
T7291,Voluptatum quisquam reiciendis quisquam provident molestiae,WISH,Joe,2,TODO
T7292,Assumenda architecto officiis facilis culpa maiores,SHOULD,Joe,1,TODO
T7293,Temporibus cumque error possimus porro possimus adipisci adipisci,COULD,Joe,1,TODO
T7294,Ex omnis vitae,WISH,Mike,15,DONE
T7295,Omnis saepe odit reiciendis adipisci numquam harum,MUST,Natasha,1,DONE
T7296,Voluptates quas magni,SHOULD,Joe,15,DONE
T7297,Libero nam ab ut,COULD,Joe,1,DONE
T7298,Numquam fugiat accusamus,COULD,Joe,15,DONE
T7299,Doloremque ut totam quaerat,COULD,Mike,1,DONE
T7300,Ex porro nesciunt iure odit rem voluptas assumenda,COULD,Natasha,2,DONE
T7301,A nihil suscipit et ab veritatis consequuntur,COULD,Natasha,15,DOING
T7302,Vitae porro cupiditate,MUST,Mike,10,TODO
T7303,Officia distinctio,WISH,Mike,10,DONE
T7304,Hic quidem aliquam minus quisquam sit dolorum,COULD,Natasha,10,DONE
T7305,Sequi quam enim ut,COULD,Joe,1,DONE
T7306,Eveniet explicabo porro,SHOULD,Joe,1,DONE
T7307,Laboriosam iste qui laborum,WISH,Mike,10,DONE
T7308,Quasi odio alias magnam quibusdam quidem voluptas,SHOULD,Natasha,1,DONE
T7309,Vero soluta vel expedita odio,WISH,Joe,15,DONE
T7310,Velit culpa tempore architecto dolores illo eos,WISH,Joe,15,DONE
T7311,Itaque itaque,COULD,Mike,10,DONE
T7312,Aliquid earum voluptatum sequi quae veritatis beatae sint,WISH,Natasha,1,DOING
T7313,Provident amet ab in vitae,SHOULD,Joe,10,DONE
T7314,Necessitatibus cum autem,COULD,Joe,1,DONE
T7315,Eos iusto ex nulla maiores,WISH,Natasha,2,DONE
T7316,Eum dignissimos eius quibusdam voluptatum,WISH,Joe,15,TODO
T7317,Asperiores aspernatur reprehenderit esse,WISH,Natasha,1,DOING
T7318,Molestias commodi quia,MUST,Joe,15,DOING
T7319,Voluptatibus ad labore,SHOULD,Natasha,15,DONE
T7320,Quibusdam quaerat quisquam,MUST,Joe,7,TODO
T7321,Provident esse a,MUST,Mike,7,DONE
T7322,Eligendi sed voluptatibus,SHOULD,Natasha,1,TODO
T7323,Corrupti doloribus quisquam,MUST,Joe,1,DONE
T7324,Cum nihil possimus nemo voluptatem totam voluptate voluptatem recusandae,MUST,Natasha,15,DONE
T7325,Inventore laudantium corrupti recusandae officiis officiis assumenda,WISH,Joe,10,DONE
T7326,Quos expedita ipsam dolorum debitis blanditiis deleniti libero voluptatem ea nihil,COULD,Joe,2,DONE
T7327,Perspiciatis modi vitae quidem debitis,COULD,Natasha,7,TODO
T7328,Sed distinctio sequi atque vitae nobis,COULD,Joe,2,DONE
T7329,Molestias quaerat,WISH,Joe,10,DONE
T7330,Odio quos eum iste necessitatibus numquam,WISH,Natasha,10,DONE
T7331,Fugiat eaque ab,SHOULD,Joe,1,DONE
T7332,Non voluptatum natus nisi corrupti,SHOULD,Mike,15,DOING
T7333,Dolore veritatis at,SHOULD,Mike,10,TODO
T7334,Nesciunt quae commodi,COULD,Joe,1,DONE
T7335,Natus perspiciatis culpa recusandae ipsam at magnam dolor,WISH,Joe,2,TODO
T7336,Rerum dolorem,MUST,Mike,1,DONE
T7337,Et asperiores odio,COULD,Joe,7,DONE
T7338,Blanditiis laboriosam magnam et laboriosam,WISH,Natasha,15,DONE
T7339,Quasi voluptatibus dignissimos a laudantium enim,WISH,Joe,10,DONE
T7340,Maxime nobis nisi officia culpa rem,COULD,Joe,1,DONE
T7341,Iure eum ad autem voluptates deserunt,COULD,Joe,3,DONE
T7342,Ab sequi ipsum blanditiis sint,COULD,Joe,10,DONE
T7343,Possimus quae nobis libero sunt qui earum consectetur,WISH,Mike,7,DONE
T7344,Maiores amet alias accusamus,COULD,Natasha,2,DONE
T7345,Tempore qui error reprehenderit ut quaerat,WISH,Natasha,2,DONE
T7346,Optio sed excepturi,SHOULD,Natasha,4,DONE
T7347,Aliquam impedit necessitatibus eligendi odit corrupti,SHOULD,Joe,10,DONE
T7348,Autem architecto itaque repudiandae inventore vero pariatur,WISH,Joe,10,DONE
T7349,Dignissimos facilis neque inventore,SHOULD,Joe,1,DOING
T7350,Quis voluptatibus saepe ipsam,WISH,Joe,7,DONE
T7351,Commodi neque ut molestias voluptatibus,COULD,Natasha,15,DONE
T7352,Eveniet cum,SHOULD,Joe,10,DONE
T7353,Quas exercitationem,SHOULD,Joe,10,DONE
T7354,Enim animi molestiae repellendus fugit magni totam,SHOULD,Joe,1,DONE
T7355,Eius facere nesciunt,SHOULD,Natasha,2,DONE
T7356,Illum nemo asperiores,MUST,Natasha,1,DONE
T7357,Doloribus dolorum ab officiis,COULD,Mike,2,DONE
T7358,Quo perspiciatis alias ad rem,WISH,Natasha,15,DONE
T7359,Pariatur in debitis ea,WISH,Joe,10,DONE
T7360,Enim saepe iste,MUST,Joe,1,TODO
T7361,Voluptates provident,COULD,Joe,1,DONE
T7362,Maxime corrupti quis ut error earum,COULD,Joe,10,DONE
T7363,Dolorem voluptate minima ad repellendus,COULD,Mike,15,TODO
T7364,Non iusto natus quo quos,WISH,Joe,7,DONE
T7365,Quam rerum quos iure eligendi,MUST,Joe,2,DONE
T7366,Placeat quibusdam voluptatibus maiores,MUST,Joe,1,DONE
T7367,Velit at,COULD,Joe,1,DOING
T7368,Nam harum maiores repellat,COULD,Mike,7,TODO
T7369,Quae magni ipsam odio provident minima repellendus expedita,COULD,Joe,1,DONE
T7370,Magni dolorem iste,WISH,Joe,10,TODO
T7371,Quam consequuntur perspiciatis,COULD,Natasha,1,TODO
T7372,Delectus inventore quas assumenda voluptate,WISH,Mike,1,DOING
T7373,Aliquid omnis ab ab,SHOULD,Mike,1,DONE
T7374,Alias alias eaque ratione tempore molestiae,SHOULD,Natasha,1,TODO
T7375,Odit nihil culpa quidem cum optio,COULD,Natasha,7,DONE
T7376,Neque eveniet neque mollitia tempora voluptate occaecati eaque aliquam,COULD,Mike,7,DONE
T7377,Fuga quibusdam blanditiis nostrum quae fugiat dolorum,WISH,Joe,10,DONE
T7378,Magnam deleniti asperiores tempore,COULD,Natasha,1,DONE
T7379,Ullam a modi aut excepturi possimus mollitia itaque animi,COULD,Natasha,2,DONE
T7380,Sed molestias modi libero alias accusantium,SHOULD,Natasha,1,TODO
T7381,Incidunt eveniet laboriosam,MUST,Mike,1,DONE
T7382,Excepturi error,WISH,Mike,15,DONE
T7383,Fugiat nulla,WISH,Natasha,10,DONE
T7384,Ipsam odit exercitationem,MUST,Natasha,10,DONE
T7385,Facilis asperiores voluptates tempore,COULD,Joe,7,TODO
T7386,Sunt non,COULD,Joe,10,DOING
T7387,Nemo aut reprehenderit sed laborum,MUST,Joe,15,DOING
T7388,Vero perspiciatis maxime quas at itaque reprehenderit dignissimos cumque,SHOULD,Natasha,1,DONE
T7389,Quibusdam commodi nostrum officiis vitae,SHOULD,Mike,1,DONE
T7390,Commodi hic nostrum perspiciatis ipsam ullam,COULD,Joe,2,TODO
T7391,Culpa recusandae aliquam,COULD,Joe,2,DONE
T7392,Perferendis sunt consectetur ipsam distinctio sapiente quod voluptas ducimus,WISH,Mike,1,DONE
T7393,Distinctio aut,WISH,Joe,15,DONE
T7394,Enim ipsum voluptas numquam tempora iure est tenetur,COULD,Joe,1,DONE
T7395,Unde laudantium odio,COULD,Joe,1,DONE
T7396,Facilis ea nisi laboriosam temporibus ex,COULD,Mike,15,DONE
T7397,Vitae ipsum eius dicta sed eveniet quia,COULD,Joe,1,DONE
T7398,Doloribus doloribus veniam modi hic illo nihil quod autem doloremque,COULD,Joe,15,DONE
T7399,Illo rem unde reprehenderit incidunt ullam repudiandae,WISH,Natasha,10,DONE
T7400,Saepe excepturi eum,MUST,Joe,2,DONE
T7401,Nihil animi error neque a officia,COULD,Joe,10,DOING
T7402,Dolorem pariatur nam ducimus quas,COULD,Joe,10,DONE
T7403,Ut odio animi fugiat voluptate,COULD,Natasha,7,TODO
T7404,Esse ullam facilis nobis ab,COULD,Mike,1,DONE
T7405,Molestias laudantium reiciendis,WISH,Joe,2,DONE
T7406,Expedita recusandae ab recusandae libero,COULD,Joe,2,DOING
T7407,Ipsam enim ut tempore,COULD,Natasha,10,DONE
T7408,Doloribus ipsum eum odit itaque doloribus eum dolores quia,MUST,Joe,10,DONE
T7409,Odio iusto,COULD,Joe,15,DONE
T7410,Dignissimos quod vero blanditiis,COULD,Joe,15,DONE
T7411,Facere illum iure quibusdam delectus dolor mollitia,WISH,Mike,15,DONE
T7412,Blanditiis facilis recusandae veritatis,WISH,Natasha,2,DONE
T7413,Aut iusto rerum accusamus,COULD,Natasha,1,DOING
T7414,Fugit a ab sapiente ducimus,SHOULD,Joe,1,DONE
T7415,Minus,COULD,Mike,15,DONE
T7416,Soluta explicabo excepturi facilis dolorem,WISH,Mike,2,DONE
T7417,Vel exercitationem magni,COULD,Natasha,10,DONE
T7418,Neque minima maiores corporis nobis non tempora,MUST,Joe,2,DONE
T7419,Minima magnam quia excepturi ipsam ratione,WISH,Joe,15,DONE
T7420,Quae reprehenderit iure,COULD,Joe,2,DONE
T7421,Cupiditate minus nam ex quaerat,COULD,Joe,10,DONE
T7422,Amet tempore quos,SHOULD,Natasha,10,TODO
T7423,Tenetur corporis quaerat,SHOULD,Mike,15,TODO
T7424,Sapiente quae,SHOULD,Joe,15,DONE
T7425,Iure et,WISH,Mike,2,DONE
T7426,Quisquam error repellat labore,SHOULD,Mike,2,DONE
T7427,Sequi eaque rerum nostrum at,COULD,Mike,15,DONE
T7428,Eveniet officia aspernatur quo,WISH,Joe,1,DONE
T7429,Consectetur corporis numquam dicta repellat delectus aliquam molestiae,WISH,Joe,10,DONE
T7430,Reprehenderit dolores cumque iure quae dicta sit,COULD,Natasha,10,DONE
T7431,Quia officiis laborum occaecati vel,WISH,Joe,10,DOING
T7432,Ab temporibus magnam autem cum,WISH,Joe,2,DONE
T7433,Delectus repudiandae,WISH,Natasha,2,DONE
T7434,Ipsa natus,COULD,Joe,1,TODO
T7435,Necessitatibus hic minus culpa ab,SHOULD,Joe,7,TODO
T7436,Unde non ad architecto id voluptatum vero consequatur tenetur,WISH,Joe,10,DONE
T7437,Minima laboriosam nam voluptatum,COULD,Mike,10,DOING
